content;label
Cancers : un  # vaccin  préventif à l’étude chez les patients atteints du  # syndromedeLynch   http:// sci3nc.es/TQlTjz;
"Ignorer la  #science  a un coût ...  #humain .  #Explosion  du cas de  #rougeole  aux  #US ,  #maladie  disposant d'un  #vaccin   #efficace .

 piaille.fr/@davidchaval... David Chavalarias - FR (@david...";
Acum a apărut o nouă boală pentru care au găsit un vaccin. Va fi obligatoriu să fiți vaccinați, căci trebuie să fiți marcați Mai târziu, oricine nu va fi marcat cu numărul 666, nu va putea cumpăra, vinde sau contracta un împrumut, nu va putea fi administrat etc. 👉  https:// c.aparatorul.md/ldm1r  👈  # Boală   # Creştini   # mitropolia   # MitropolitulNeofitDeMorfou   # NouaOrdineMondială   # profetii   # SemneleVremurilor   # semnulfiarei   # sfinţi   # vaccin https:// c.aparatorul.md/ldm1r;
Ce que votre  # cerveau  change vraiment dans l’efficacité d’un  # vaccin  et du système immunitaire  http:// sci3nc.es/TQYyQR;
Épidémie de rougeole en Caroline du Sud https:// arstechnica.com/health/2026/01 /sc-measles-outbreak-has-gone-berserk-124-cases-since-friday-409-quarantined/ # USA   # santé   # vaccin   # CarolineduSud   # rougeole   # épidémie;
"S05-E03 - Les Vaccins - Amis ou ennemis (part 2) 
 https:// skeptikon.fr/w/pgJysPqf32oTjp2 3XfSV6M";
"Gezien het succes van het  # vaccin  tegen RS, en het feit dat er al weer verhalen rond gaan over ""weet je wel wat eringaat!?!"" en alle andere ""experts"" die hun stuivertje willen inwisselen, deze oude quote, die inmiddels de basis is van de moderne  # toxicologie : Paracelsus (Theophrastum von Hohenheim, 1564): ""Alles is gif en niets is zonder gif. Alleen de dosis maakt dat iets geen gif is.” “Alle ding sind gift und nichts ohn gifft. Allein die dosis macht das ein ding kein gifft ist.”";
Acum a apărut o nouă boală pentru care au găsit un vaccin. Va fi obligatoriu să fiți vaccinați, căci trebuie să fiți marcați Mai târziu, oricine nu va fi marcat cu numărul 666, nu va putea cumpăra, vinde sau contracta un împrumut, nu va putea fi administrat etc. 👉  https:// c.aparatorul.md/iom4g  👈  # Boală   # Creştini   # mitropolia   # MitropolitulNeofitDeMorfou   # NouaOrdineMondială   # profetii   # SemneleVremurilor   # semnulfiarei   # sfinţi   # vaccin https:// c.aparatorul.md/iom4g;
"Afin de limiter la propagation de ce virus, faites-vous vacciner contre la grippe.

Portez un masque bien ajusté à la forme de votre visage (p. ex. N95).

Utilisez une boîte Corsi-Rosenthal pour améliorer la qualité de l’air intérieur.

 #grippe   #H3N2   #vaccin 
 surreynowleader.com/2025/12/06/o... OPINION: Don’t wait for B.C. p...";
Fullvaccinerad mot  ✅️ bältros (samt 5 300:- kr fattigare) # vaccin   # vaccine   # bältros   # baltrosvaccin   # shingles   # shinglesvaccine;
n°4553 : la plus ancienne et la plus votée sur la  # dermatoseNodulaire  aux  # initiatives_citoyennes  à l'Assemblée : ➡️  https:// petitions.assemblee-nationale. fr/initiatives/i-4553  n°4553 Nous demandons plusieurs choses : 1.– le changement de catégorie A de l’  # OMSA  et de l’  # Europe 2.– l’arrêt de l’abattage total, pour un abattage partiel des animaux infectés, avec une mise en isolement de l’exploitation 3.– un accès au  # vaccin  en commençant par les départements avoisinants les foyers, avec par la suite, un déploiement sur la France entière, en laissant le choix aux éleveurs de le faire ou non.;
# vaccin   # arnmessager   # vaxarisque   Je vais me faire vax pour la grippe et je voudrais pas de machin avec la chose ARN dedans... Mon pharma me propose Influvac. Qqun a t-il testé... ?;
Vaccinationer av tusentals äldre i Storbritannien visar att risken att dö i demens kan minska markant. Nyckeln: Vaccin mot bältros. # innovation   # vaccin   # demens Studie: Vaccin mot bältros bromsar demens – risken att dö minskar;
# Vaccin  | « Les vaccins, y compris ceux contenant du thiomersal et de l'aluminium, ne provoquent pas l'autisme », a réaffirmé le Comité consultatif mondial de l'OMS/ @ who  sur la sécurité vaccinale. https:// buff.ly/ZKyvPCN;
"""la vaccination, si elle n’a pas eu lieu jusqu'à présent, c'est pour des raisons scandaleuses, des raisons commerciales"", dénonce l'agricultrice qui explique que ""les bêtes vaccinées ne peuvent pas partir à l'export"". En effet, un bovin vacciné ne peut être envoyé vers d'autres États membres de l'Union européenne et vers la Suisse que s'il est vacciné depuis au moins 28 à 60 jours https://www. franceinfo.fr/economie/crise/b locus-des-agriculteurs/dermatose-nodulaire-la-vaccination-annoncee-par-la-ministre-de-l-agriculture-est-une-partie-de-la-reponse-mais-c-est-trop-tardif-selon-la-confederation-paysanne_7677166.html # confederationPaysanne   # vaccin";
"Afin de limiter la propagation de ce virus, faites-vous vacciner contre la grippe.

Portez un masque bien ajusté à la forme de votre visage (p. ex. N95).

Utilisez une boîte Corsi-Rosenthal pour améliorer la qualité de l’air intérieur.

 #grippe   #H3N2   #vaccin 
 surreynowleader.com/2025/12/06/o... OPINION: Don’t wait for B.C. p...";
https://www. wacoca.com/news/2718177/  英国でインフル変異株大流行、医師が「最悪の事態」を警告 | ロイター  # DEST :NOJPTPM  # DEST :NOJPWDM  # DEST :NOJPZTM  # EMEA   # EPMICS   # EUROP   # GB   # GBE   # Gen   # GENHLT   # HEA   # HECA   # HUMDIS   # INFDIS   # INFLUE   # JFOR   # JLN   # JOB   # PHMR   # POL   # RHPI :EMPLOYEEHEALTH  # RHPI :PUBLICHEALTH  # RSBI :WORKERRIGHTS  # TOPCMB   # TOPNWS   # TRN   # UK   # UnitedKingdom   # vaccin   # WEU   # WPAY   # イギリス   # 英国;
# Grippe  : pourquoi la France débloque en urgence 200 000 doses supplémentaires de  # vaccin   http:// sci3nc.es/TPl6dQ;
Puisqu'on parle du vaccin Covid, une précision :  -  Le bon délai pour se faire vacciner après une infection est en vie réelle plutôt 8 semaines que 6 mois*  - S'il n'y a pas eu de test covid hors autotest lors de l'infection, personne ne peut venir vous embêter sur le délai (faut pas le mentionner, quoi)  - S'il y a eu test, il n'est pas forcément dans la base de données de la pharmacie. Si c'est le cas et qu'iels chipotent : si vous avez les sous, vous pouvez aller à une autre pharma et payer les quelques euros en disant que vous n'êtes pas à la sécu française.  *   https:// intempestive.net/autodefensesa nitaire-fr   # Vaccin   # Covid   # santé;
# Vaccin   # Santé   # Grippe   🚨 Le gouvernement libère des doses de vaccins anti-grippe face à l'inquiétude des pharmaciens. L'épidémie approche, lisez la suite pour tous les détails ! https://www. monassurancefacile.com/actuali te/grippe-stocks-vaccins-debloques-face-inquietude-pharmaciens;
# Grippe  : un  # vaccin  ARNm fait mieux que le classique… mais tout le monde ne l’applaudit pas encore  http:// sci3nc.es/TPWKgm;
Ce matin, HuitAns a spontanément demandé à se faire vacciner contre le  # covid19 . Moi j'veux grave bien. Ce qui me gonfle, c'est que pour ce  # vaccin  là il va falloir obligatoirement obtenir l'accord de l'autre parent. Source :  https:// sante.gouv.fr/IMG/pdf/2022_06_ 09_dgs-urgent_73_evolution_formulaire_d_autorisation_parentale.pdf Alors que ça a déjà été un motif de conflit pour d'autres vaccins lors des jugements précédents. Je crains aussi un peu que ça ne soit un moment de propagande  # antivax  généralisée en direction de HuitAns. Fatigue anticipée. 😓;
"Nu i vaccin-tider tänker jag på när min son blivit vaccinerad (eller ""ympad"" som vi kallade det) mot smittkopporna. Det var väldigt högtidligt med procession och tacksägelse i kyrkan. Vilket kan låta överdrivet, men förutom att han var kronprins, var det större risker med behandlingen då än det är nu.  # vaccin   # historia";
"J'ai demandé à une pharmacie de plus m'envoyer leur magazine, ça me fait des ulcères.  Je viens de le recevoir à nouveau, je vous le donne en mille : pour ""booster l'immunité pour l'hiver"", ils recommandent vitamine C, homéopathie et au milieu, une mini page sur le vaccin pour la grippe. Une vague mention des syndromes post viraux, grippe et Covid, mais le fait que les vaccins soit pas en premier + le mélange de globiboulga... Beaucoup de citron à presser, zéro masque à porter.  # CielMonUlcère   # santé   # Suisse   # vaccin   # Covid   # grippe";
# Dengue   # Vaccin   # Santé   Le Brésil approuve un vaccin unique contre la dengue, une avancée historique pour la santé publique. Près de 30 millions de doses au programme! 🔥  # Dengue   # Vaccin   # Santé https://www. monassurancefacile.com/actuali te/dengue-premier-vaccin-mondial-dose-unique-approuve-bresil;
->  # moustique  tropical ->  # alimentation   # ferrero # sante   # espoir   # science   # virus   # zoonoses   # anthropocene   # climat   # microbes   # epidemie   # pasteur   # cancer   # vaccin   # louispasteur   # soigner   # prevention   # phages   # phagotherapie;
# Cancer   # Ultrasons   # Vaccin   Des ultrasons et un vaccin ARN pour combattre le cancer du pancréas ! Découvrez comment cette méthode révolutionnaire pourrait transformer le traitement. 🦠💡  # Cancer   # Ultrasons   # Vaccin https://www. monassurancefacile.com/actuali te/cancers-immunite-1000-promesses-arn-messager-laboratoire-orleans;
https://www. wacoca.com/news/2700799/  米ＣＤＣサイトが一変、ケネディ長官の反ワクチン主張を展開 | ロイター  # AMERS   # DEST :NOJPTPM  # DEST :NOJPWDM  # DEST :NOJPZTM  # Gen   # GENHLT   # HEA   # HECA   # HUMDIS   # INTAG   # JFOR   # JLN   # MEDREG   # NAMER   # NEWS1   # OMS   # PEDMED   # PHMR   # POL   # POTUS   # REGS   # RHPI :GOVERNMENTHEALTHPOLICY  # RHPI :PUBLICHEALTH  # RHPI :REGULATORY  # RSBI :REGULATORYOVERSIGHT  # SCI   # sen   # TOPCMB   # TOPNWS   # TRN   # UN1   # US   # vaccin   # wash   # WorldNews;
Pourquoi ce discours d'attendre ?  En 2024 en France, l'épidémie a commencé début décembre, avec un pic fin janvier. En 2018, pré Covid, elle avait commencé début janvier. En 2017, début décembre, ce qui est considéré comme précoce.  L'efficacité du vaccin diminue d'environ 8% par mois :  https:// pmc.ncbi.nlm.nih.gov/articles/ PMC8499703/ Que faire de tout ça ?  Est-ce que c'est mieux de regarder sur sentinelle quand la carte sort du vert, ou est-ce que c'est mieux de se protéger tôt pour pas être les gens qui font sortir la carte du vert ? 😬  # Vaccin   # grippe   # santé;
Je remets ce pouet en public :  Sur le vaccin grippe, on entend souvent d'attendre la fin de l'automne. Ce n'est plus forcément adapté* : le vaccin couvre sur 6 mois, et met 15 jours après l'injection à être efficace.  https:// sante.gouv.fr/prevention-en-sa nte/preserver-sa-sante/pour-un-hiver-sans-virus/article/questions-reponses-vaccination-grippe-saisonniere-et-covid-19 L'an dernier j'avais demandé assez tôt et j'avais dit au pharmacien étonné que ça circulait déjà bien en France. J'avais vu ça sur le site de Sentinelle,  actuellement c'est en vert mais en 2 semaines ça peut virer de couleur.  Si ça peut donner des arguments... https:// sentiweb.fr/ Et ça augmente en Suisse : https://www. idd.bag.admin.ch/ *pouet suivant ⤵️ # Vaccin   # grippe   # santé   # Suisse   # France;
Vandaag was de 10e en tevens laatste afspraak bij het Amsterdam UMC locatie AMC voor het onderzoek naar een vaccinatie tegen de ziekte van Lyme.  Mei 2026 verwachten ze dat alle gegevens wereldwijd verzameld zijn en daarna volgt pas de uitslag of ik daadwerkelijk het vaccin een placebo heb gehad. In 2026 zal ook duidelijk worden of en wanneer het vaccin daadwerkelijk op de markt zal komen. # lyme   # vaccin   # onderzoek;
Votre  # vaccin  contre la  # grippe  est-il vraiment le bon ? Une étude révèle une différence qui change tout  http:// sci3nc.es/TPKqnw;
À force de clics, de partages et de vidéos pseudo-scientifiques, le Web a fini par rouvrir la porte à des maladies dangereuses. La désinformation vaccinale n’est plus un débat idéologique. C’est un problème de santé publique urgent. # maladie   # vaccin   # santé   # news   # nouvelles   # désinformation   # health   # science   # europe   # france   # enfant   # mort   https:// mesplaisirs.com/retour-des-epi demies-merci-la-desinformation/;
Rappel  # Vaccin   # Covid  > Done 💪 Et vous, z'en êtes où ? # 3615MaVie   # Santé;
"LFI a voté avec le RN contre l'obligation vaccinale grippale pour les soignants libéraux en Ehpad: ""25 % seulement des soignants sont vaccinés à ce jour pour la grippe"" dans ce secteur, déplore la ministre de la Santé. L'un des péchés capitaux de cette gauche avec le racisme, l'antisémitisme, etc. que j'avais abordé dans Politis  https://www. politis.fr/articles/2025/10/di abolisation-de-quoi-la-gauche-est-elle-accusee/ # Politique   # Sante   # Vaccin   # Grippe   # Maladie   # LFI   # DirectAN";
Bulletin CNR semaine 44 (27/10 au /11) En résumé :  Le Covid a passé le pic épidémique, les taux sont en baisse mais restent encore élevés L'épidémie de grippe est en train de commencer, si vous ne l'avez pas fait il est temps de vous faire vacciner - l'immunité est maximale au bout d'environ 15 jours. Le port du masque reste la meilleure mesure de protection individuelle contre l'infection le bulletin en PDF : https://www. pasteur.fr/sites/default/files /rubrique_pro_sante_publique/les_cnr/virus_des_infections_respiratoires_dont_grippe/bnhvir_france_2025_s44.pdf Le Covid continue de baisser mais reste haut (la plupart des régions en orange), et la Grippe démarre (la plupart des régions en jaune). A l’hôpital (RENAL), le taux de détection du SARS-CoV-2 diminue à 6,54% [S43: 8,17%]. Pour le réseau RELAB (labos de ville) baisse continue du taux de détections à 11,91% [S43: 15,51%]. Les taux de détections du SARS-CoV-2 les plus importants sont observés dans les classes d’âge 19_64 ans et + de 65 ans. Grippe : taux de détection de 1,02% pour le réseau RENAL [S43 : 1,71%] et augmentation du taux pour le réseau RELAB à 2,98% [S43 : 2,66%] VRS : augmentation du taux de détection dans les deux réseaux, taux de détection égal à 2,28% [S43: 2,15%] dans le réseau hospitalier. Pour RELAB taux de détection égal à 1,04% [S43: 0,75%]. Le taux de détection des rhinovirus diminue à 20,89% [S43 : 21,77%].  Le taux de détection des métapneumovirus humains est de 0,60% [S43 : 0,60%]. # Covid   # Covid19   # Grippe   # IRA   # FFP2   # Vaccin;
🎙️ BALADO | La  # rougeole , maladie infectieuse grave et parfois mortelle, se trouve aujourd’hui au cœur d’une inquiétante vague de  # désinformation . Certains discours en minimisent la dangerosité, alors que d’autres entretiennent une méfiance injustifiée envers la  # vaccination , pourtant reconnue pour son efficacité et sa sécurité. Pourquoi autant de peur autour de ce  # vaccin ? Qui se cache derrière cette désinformation? Pascal Lapointe fait le point. 👉   https:// sciencepresse-detecteurderumeu rs.transistor.fm/s4/33;
# COVID19   : Six ans de pandémie, et maintenant ? https:// unioncommunistelibertaire.org/ ?Covid-19-Six-ans-de-pandemie-et-maintenant Malgré la proclamation de la fin de l’urgence sanitaire en août 2023 par le gouvernement, la pandémie de covid suit toujours son cours. Comme nous le montrions en décembre 2023 [1], notre camp social ne parvient toujours pas à intégrer dans sa réflexion la santé comme un objectif collectif. Pourtant, la pandémie a mis à nu les contradictions fondamentales du capitalisme. # AutoDéfenseSanitaire   # vaccin   # covid   # maskbloc;
"Un vaccin contre l'asthme 
 https:// tube.reseau-canope.fr/w/jfTBER 2iLmDmYZxNm8ERNN";
‘Het zijn geen fijne tijden. In Antwerpen hadden we afgelopen zomer meer dan honderd gevallen van mazelen.’ # mazelen   # wetenschap   # gezondheid   # erikavlieghe   # vaccin   https://www. humo.be/nieuws/erika-vlieghe-p olitici-die-weinig-respect-tonen-voor-wetenschap-en-wetenschappers-liggen-vandaag-zorgbarend-goed-in-de-markt~b06a2273/?fbclid=IwY2xjawN1uTVleHRuA2FlbQIxMQABHni0hvLzZ4nyejDXAtUiocyg5FfwmazzSClcJDy9Z05bTgh2d8-H1nqc0phW_aem_hc-uPD0L3t-uMEn3luOPVQ&referrer=https%3A%2F%2Fl.facebook.com%2F;
"Maskliknande blodproppar efter vaccination -  Sture Blomberg och Lars Bern i Swebbtv Vetenskap 64 
 https:// swebbtv.se/w/uLBp6rcZoxRq61xz6 FNgkM";
"MS-sjuka Victoria tvingas att vaccinera sig för att få sin nödvändiga medicin - Fjärde Statsmakten 197 
 https:// swebbtv.se/w/qL8PvNAgmhyn3Ftof ScbQu";
"Forskarlarm om vaccinerna. Lars Bern: skrämmande biverkningar upptäckta. BREAKING NEWS! 
 https:// swebbtv.se/w/gGAZym64SxNUgQXMc aRoTP";
https://www. wacoca.com/news/2684150/  米首都のハロウィーンは政治風刺、骸骨人形が「ワクチン打てばよかった」 | ロイター  # aid   # AMERS   # DEST :NOJPTPM  # DEST :NOJPWDM  # DEST :NOJPZTM  # dip   # DLI   # Ent   # Gen   # GENHLT   # HEA   # HECA   # MTPIX   # MTVID   # NAMER   # NEWS1   # ODD   # PEDMED   # POL   # POTUS   # RHPI :PUBLICHEALTH  # SCI   # SOCI   # TOPCMB   # TRN   # US   # vaccin   # VOTE   # wash   # WorldNews;
"MD Meryl Nass about creation of the Covid-injections in a discussion with Mikael Willgert (Svensk text) 
 https:// swebbtv.se/w/wEgRuGqd6PPm3YJWd n7PXh";
https://www. walknews.com/1102543/  米首都のハロウィーンは政治風刺、骸骨人形が「ワクチン打てばよかった」 | ロイター  # AID   # AMERS   # DEST :NOJPTPM  # DEST :NOJPWDM  # DEST :NOJPZTM  # DIP   # DLI   # ENT   # GEN   # GENHLT   # HEA   # HECA   # MTPIX   # MTVID   # NAMER   # News   # NEWS1   # ODD   # PEDMED   # POL   # POTUS   # RHPI :PUBLICHEALTH  # SCI   # SOCI   # TOPCMB   # TRN   # US   # VACCIN   # VOTE   # WASH   # World   # WorldNews   # ニュース   # 世界   # 世界ニュース;
💉 covid ✅ 💉 grippe ✅ Un dans chaque bras hier soir, c'est plus pratique pour aimanter la petite monnaie.  Dommage, je n'ai pas de tel 5G pour profiter de cette couverture locale. # vaccin   # comploplo;
I'm wondering something: Is taking paracetamol after a a vaccine  weakening the effect of the vaccine or not? Cuz lowering the fever reduces the fighting response of your blood? I don't know. # medical   # doctor   # vaccin   # science;
"Un nouveau vaccin contre la tuberculose 
 https:// tube.reseau-canope.fr/w/mDYXmc K1nf97Yk6ra2sQqJ";
"La vaccination 
 https:// tube.reseau-canope.fr/w/mWrBrE EndB719JQUwSsgLB";
Sources (en anglais) :  - Thread de vulgarisation sur Bsky  https:// bsky.app/profile/sailorrooscou t.bsky.social/post/3m3uqakwjc22n Études scientifiques : -  https:// news.ufl.edu/2025/10/covid-vac cine-cancer/ -  https://www. nature.com/articles/s41586-025 -09655-y -  https://www. medpagetoday.com/meetingcovera ge/esmo/118051 # vaccin   # cancer   # RechercheMédicale   # ARNm;
"Hey, une bonne nouvelle : le vaccin contre le cancer est en train de devenir une réalité. 🙌  Et ce grâce au vaccin contre le COVID ! On a découvert que les patients cancéreux vaccinés survivaient vraiment plus longtemps, et surtout on a compris pourquoi. En très simplifié, la technique de l'ARNm utilisée pour le vaccin, ""booste"" le système immunitaire de telle manière qu'il devient capable de s'attaquer aux cellules cancéreuses. Quel que soit le type de cancer.  # vaccin   # RechercheMédicale";
Ayééé, j'ai eu mon  # vaccin  contre la  # grippe  ! Pas question de finir hospitalisé comme en janvier pour ma première grippe symptomatique.;
Acum a apărut o nouă boală pentru care au găsit un vaccin. Va fi obligatoriu să fiți vaccinați, căci trebuie să fiți marcați Mai târziu, oricine nu va fi marcat cu numărul 666, nu va putea cumpăra, vinde sau contracta un împrumut, nu va putea fi administrat etc. 👉  https:// c.aparatorul.md/1izt3  👈  # Boală   # Creştini   # mitropolia   # MitropolitulNeofitDeMorfou   # NouaOrdineMondială   # profetii   # SemneleVremurilor   # semnulfiarei   # sfinţi   # vaccin https:// c.aparatorul.md/1izt3;
"Vaccin covid fait ! La campagne est ouverte depuis le 14 octobre, et le vaccin anti-covid est toujours gratuit. Et ça ""n'immunise"" personne mais ça réduit considérablement le risque de développer des complications ou un covid long — qui est une immonde saloperie et peut arriver à n'importe qui —, et les risques sont d'autant plus réduits si vous vous refaites vacciner régulièrement. Pour le reste, pensez à aérer un max (ça aussi c'est gratuit et c'est très bien pour la qualité de l'air intérieur, toutes maladies confondues et aussi contre les émissions de particules de votre canapé par exemple si c'est chez vous) et veillez à porter des masques FFP2 en milieu confiné, ça vous protège contre le covid mais aussi contre toutes les maladies aéroportées donc c'est cadeau bonus (par exemple, je fais BEAUCOUP moins de rhumes depuis que je porte des masques dans les transports et au boulot).  Et la campagne de vaccination contre la grippe est ouverte aussi ! https://www. ameli.fr/assure/sante/themes/c ovid-19/vaccination-contre-le-covid-19/vaccination-covid19 # covid   # covid19   # santé   # santéPublique   # vaccin   # France";
"Minister werkt aan fatbike-aanpak, maar moet definitieprobleem nog tackelen Er wordt nu echt werk gemaakt van een minimumleeftijd voor bestuurders van fatbikes. Dat zegt minister Karremans van Infrastructuur. Maar wat de leeftijd zou moeten worden, is niet bekend. Er wordt gedacht aan 12, 14 of 16 jaar. Verder kondigt Karremans aan dat hij ""een wettelijke basis"" wil maken voor fatbikevrije zones. Een aantal gemeenten heeft al gebieden aangew... https:// nos.nl/l/2611823   # nieuws   # nos   # politiek";
RE:  https:// mastodon.social/@Matthijs85/11 6459465909555335 Het 'dossier  # DigiD ' lijkt te exploderen waar we bij staan...  Inderdaad tijd om het niet uit te stellen tor na het reces, hoe graag de minister het dan misschien ook wil. (Misschien wel -juist- omdat de minister pas wil reageren als alles achter de rug is...) # politiek;
"Kabinet wil fatbike-overlast aanpakken met grote woorden en wéér een onderzoek 
 https:// lemy.nl/post/3634887";
Kabinet: wolven schuw maken, probleemwolven eerder afschieten Wolven die mensen hebben aangevallen of die binnen twee weken twee keer vee hebben aangevallen, krijgen het predicaat probleemwolf. Deze wolven mogen daardoor afgeschoten worden. Verder wordt het sneller toegestaan om wolven af te schrikken met bijvoorbeeld een paintballgeweer (met verfballetjes) of met licht en geluid. Het kabinet komt met deze maatregelen omdat er te veel incide... https:// nos.nl/l/2611819   # nieuws   # nos   # politiek;
Kabinet schrapt bezuiniging op bijstand, snijdt nu in kindgebonden budget Het kabinet draait een bezuiniging op hulp bij de bijstandsuitkering terug. Met het potje van 30 miljoen euro worden mensen opgespoord die recht hebben op een uitkering maar daar geen gebruik van maken. De overheid geeft in totaal ruim 8 miljard euro per jaar uit aan bijstandsuitkeringen. Maar eigenlijk hebben daar nog veel meer mensen recht op: volgens schattingen vra... https:// nos.nl/l/2611816   # nieuws   # nos   # politiek;
"Ben Knapen nieuwe ‘Einstein-ceo’ in strijd om miljardenproject 
 https:// lemy.nl/post/3634769";
"Kabinet kondigt strenge aanpak fatbikes aan: 'Niets doen is geen optie' 
 https:// lemy.nl/post/3634708";
"Minister draait voorgenomen bezuiniging bijstand terug 
 https:// lemy.nl/post/3634703";
"Probleemwolven eerder afschieten of verjagen met rubberkogels: kabinet kondigt maatregelen aan 
 https:// lemy.nl/post/3634562";
"Staatssecretaris Erkens wil wolven makkelijker kunnen afschieten: ‘Het is een roofdier’ 
 https:// lemy.nl/post/3634504";
"Minister Van Weel: relschoppers Loosdrecht 'tuig' Alle begrip voor bezorgde burgers, maar bij geweld tijdens een demonstratie ""trekken we een grens"". Dat zegt minister Van Weel van Justitie en Veiligheid over de onrust bij de anti-azc-protesten in Loosdrecht van deze week.  Woensdagavond raakte een agent gewond bij het protest bij het oude gemeentehuis van de gemeente Wijdemeren, waar Loosdrecht onder valt. De bedoeling is dat in het pand zo... https:// nos.nl/l/2611810   # nieuws   # nos   # politiek";
GroenLinks-PvdA in Deventer gemeenteraad wordt PRO https://www. hetdeventernieuws.nl/2026/04/2 4/groenlinks-pvda-in-deventer-gemeenteraad-wordt-pro/ # deventer   # Laatstenieuws   # Politiek;
"Fractievoorzitter Forum voor Democratie Lidewij de Vos in verwachting 
 https:// lemy.nl/post/3634258";
📰 KLM zet reclamecampagne door, ondanks onrust in vliegwereld https:// nieuwsjunkies.nl/artikel/1Dl5 🕗 08:00 | RTL Nieuws 🔸  # Campagne   # KLM   # Luchtvaart   # Onrust   # Politiek;
"Landelijke kopstukken helpen bij campagne Gorcumse herverkiezing: ‘Niet helemaal eerlijk’ 
 https:// lemy.nl/post/3629664";
📰 Hoe de komst van asielzoekers Loosdrecht al dagen in zijn greep heeft: 'Voelt als een overval' https:// nieuwsjunkies.nl/artikel/1Djp 🕖 19:04 | RTL Nieuws 🔸  # Asielzoekers   # Noodopvang   # COA   # Overval   # Politiek;
"Asielminister belooft wet over straffen ‘terugkeerfrustreerders’ 
 https:// lemy.nl/post/3628968";
"Kabinet sluit deal met Europees cloudbedrijf om afhankelijkheid VS te verkleinen 
 https:// lemy.nl/post/3628541";
Partijen in Kamer ontstemd over aanhoudende misstanden veetransporten Partijen in de Tweede Kamer zijn ontstemd over de aanhoudende misstanden bij diertransporten vanuit Ierland. De Kamer wil al jaren een eind aan de import van de jonge Ierse kalfjes, maar uit berichtgeving van de NOS bleek vandaag dat ze nog altijd onder onwaardige omstandigheden en in strijd met Europese regels naar ons land komen. De dieren van soms maar twee weken oud kr... https:// nos.nl/l/2611719   # nieuws   # nos   # politiek;
"Van genegeerd tot omarmd: kijkt minderheidskabinet voortaan voor steun ook naar GroenLinks-PvdA? 
 https:// lemy.nl/post/3628138";
"Zorgminister Hermans verdedigt één hamburger per week: ‘Mensen kunnen zelf kiezen of ze appel of banaan kopen’ 
 https:// lemy.nl/post/3627338";
Minister verdedigt Schijf van Vijf: 'Het is slechts een advies' Minister Hermans van Volksgezondheid is niet van plan in te grijpen bij het Voedingscentrum, dat de Schijf van Vijf maakt over gezonde voeding. Over de laatste versie van de schijf is veel ophef ontstaan, omdat de adviezen ook gaan over de milieu- en klimaatimpact van bepaalde voedingsmiddelen. Maar Hermans benadrukt dat de schijf alleen tips geeft aan consumenten. Iedereen kan ... https:// nos.nl/l/2611696   # nieuws   # nos   # politiek;
"AIVD: IS-aanhangers en rechts-extremisten steeds jonger 
 https:// lemy.nl/post/3626581";
De 🌍 op z'n kop?! Zowel v Dijk/PVV als Vermeer/BBB en anderen vd extreem rechtse populisten staan te trappelen om op te komen voor de armen??? Ze lijken sociaal 🤥 Behandeling voorjaarsnota Ligt 't aan mij?  Ik hoor ze dingen aan elkaar rijgen Alsof het Argumenten🤥 zijn maar zijn in werkelijkheid beschuldigingen naar vnl D66, hun favoriete vijand Ze zijn té stom: Wíllen niet begrijpen dat duurzame oplossingen beste plan in crisis is tbv onafhankelijkheid  # politiek   # d66   # crisis   # oplossing;
Na Rutte en Schoof... Wat zouden z'n ouders zeggen, denken, vinden als zij hun zoon zo waardig z'n taak zien uitoefenen? Liever had ik Jesse Klaver gezien maar in huidig klimaat is dat onmogelijk met veel te grote extreem rechtse oppositie, deel vd bevolking dat daarop stemt 🫣 Als alternatief is deze gedreven politicus met z'n deels linkse programma de beste optie Mogelijk zorgt de 'crisis' voor andere gedachten bij stemmers... # robjetten   # ministerpresident   # politiek   Screenshot (23-4-26);
"CDA: verkrachtingssites moeten offline, onderzoek naar Nederlandse daders Sites die verdovingstips en seksvideo's verspreiden van mannen die hun partner drogeren en verkrachten moeten uit de lucht, dat vindt het CDA in de Tweede Kamer. ""We moeten in kaart brengen hoeveel van deze websites op Nederlandse servers staan, hoeveel Nederlandse daders er zijn en of het geven van deze adviezen strafbaar is"", zegt CDA-Kamerlid Armut. De partij reagee... https:// nos.nl/l/2611663   # nieuws   # nos   # politiek";
Cartoonjournaal 23 april 2026. Lees het bijbehorende artikel op mijn LinkedIn profiel: https://www. linkedin.com/posts/lokocartoon s_fvd-democratie-autocratie-share-7452678606322974720-k19l # Cartoonjournaal   # humor   # socialmedia   # nieuws   # FVD   # democratie   # autocratie   # gemeenteraadsverkiezingen   # politiek;
Steun in Kamer voor energieplan met goedkopere trein en lagere vrachtwagenheffing Ondanks kritiek is er in de Tweede Kamer brede steun voor de kabinetsplannen om de hoge energieprijzen te compenseren. Het kabinet ging mee mee in kleine aanpassingen van oppositiepartijen, zoals een tijdelijk goedkoper treinabonnement en een lagere vrachtwagenheffing. Premier Jetten bevestigde tijdens het debat dat het treinplan van GroenLinks-PvdA op zijn ste... https:// nos.nl/l/2611610   # nieuws   # nos   # politiek;
"Met belofte over goedkope treinkaart, en sussende teksten, manoeuvreert Jetten door fel debat 
 https:// lemy.nl/post/3622431";
